precision,names,state,posterior,accuracy,rmsq
precision,names,state,posterior,accuracy,rmsq
0.125,"['motive_1_0', 'sneak_1_0', 'stealing_1_0', 'object_dropped_accidentally_0', 'E_psych_report_1_0', 'E_camera_1', 'E_camera_seen_stealing_1_0', 'E_object_gone_0']","(1, 1, 1, 0, 1, 1, 1, 1)",0.11538325972654088,0,0.8846167402734592
0.125,"['motive_1_0', 'sneak_1_0', 'stealing_1_0', 'object_dropped_accidentally_0', 'E_psych_report_1_0', 'E_camera_1', 'E_camera_seen_stealing_1_0', 'E_object_gone_0']","(1, 1, 1, 0, 0, 1, 1, 1)",0.11538325972654088,0,0.8846167402734592
0.125,"['motive_1_0', 'sneak_1_0', 'stealing_1_0', 'object_dropped_accidentally_0', 'E_psych_report_1_0', 'E_camera_1', 'E_camera_seen_stealing_1_0', 'E_object_gone_0']","(1, 1, 1, 0, 0, 1, 0, 1)",0.11538325972654088,0,0.8846167402734592
0.125,"['motive_1_0', 'sneak_1_0', 'stealing_1_0', 'object_dropped_accidentally_0', 'E_psych_report_1_0', 'E_camera_1', 'E_camera_seen_stealing_1_0', 'E_object_gone_0']","(1, 1, 1, 0, 0, 0, 0, 1)",0.11538325972654088,0,0.8846167402734592
0.125,"['motive_1_0', 'sneak_1_0', 'stealing_1_0', 'object_dropped_accidentally_0', 'E_psych_report_1_0', 'E_camera_1', 'E_camera_seen_stealing_1_0', 'E_object_gone_0']","(1, 1, 0, 1, 0, 1, 1, 1)",0.11538325972654088,1,0.11538325972654088
0.125,"['motive_1_0', 'sneak_1_0', 'stealing_1_0', 'object_dropped_accidentally_0', 'E_psych_report_1_0', 'E_camera_1', 'E_camera_seen_stealing_1_0', 'E_object_gone_0']","(1, 1, 0, 0, 1, 1, 0, 0)",0.0004022627211074592,1,0.0004022627211074592
0.125,"['motive_1_0', 'sneak_1_0', 'stealing_1_0', 'object_dropped_accidentally_0', 'E_psych_report_1_0', 'E_camera_1', 'E_camera_seen_stealing_1_0', 'E_object_gone_0']","(0, 0, 0, 1, 0, 1, 0, 1)",0.11538325972654088,1,0.11538325972654088
0.125,"['motive_1_0', 'sneak_1_0', 'stealing_1_0', 'object_dropped_accidentally_0', 'E_psych_report_1_0', 'E_camera_1', 'E_camera_seen_stealing_1_0', 'E_object_gone_0']","(0, 0, 0, 1, 0, 0, 0, 1)",0.11538325972654088,1,0.11538325972654088
0.125,"['motive_1_0', 'sneak_1_0', 'stealing_1_0', 'object_dropped_accidentally_0', 'E_psych_report_1_0', 'E_camera_1', 'E_camera_seen_stealing_1_0', 'E_object_gone_0']","(0, 0, 0, 0, 0, 1, 0, 0)",0.0004022627211074592,1,0.0004022627211074592
0.125,"['motive_1_0', 'sneak_1_0', 'stealing_1_0', 'object_dropped_accidentally_0', 'E_psych_report_1_0', 'E_camera_1', 'E_camera_seen_stealing_1_0', 'E_object_gone_0']","(0, 0, 0, 0, 0, 0, 0, 0)",0.0004022627211074592,1,0.0004022627211074592
precision,names,state,posterior,accuracy,rmsq
0.2,"['motive_1_0', 'sneak_1_0', 'stealing_1_0', 'object_dropped_accidentally_0', 'E_psych_report_1_0', 'E_camera_1', 'E_camera_seen_stealing_1_0', 'E_object_gone_0']","(1, 1, 1, 0, 1, 1, 1, 1)",0.07947398056736073,0,0.9205260194326392
0.2,"['motive_1_0', 'sneak_1_0', 'stealing_1_0', 'object_dropped_accidentally_0', 'E_psych_report_1_0', 'E_camera_1', 'E_camera_seen_stealing_1_0', 'E_object_gone_0']","(1, 1, 1, 0, 0, 1, 1, 1)",0.07947398056736073,0,0.9205260194326392
0.2,"['motive_1_0', 'sneak_1_0', 'stealing_1_0', 'object_dropped_accidentally_0', 'E_psych_report_1_0', 'E_camera_1', 'E_camera_seen_stealing_1_0', 'E_object_gone_0']","(1, 1, 1, 0, 0, 1, 0, 1)",0.07947398056736073,0,0.9205260194326392
0.2,"['motive_1_0', 'sneak_1_0', 'stealing_1_0', 'object_dropped_accidentally_0', 'E_psych_report_1_0', 'E_camera_1', 'E_camera_seen_stealing_1_0', 'E_object_gone_0']","(1, 1, 1, 0, 0, 0, 0, 1)",0.07947398056736073,0,0.9205260194326392
0.2,"['motive_1_0', 'sneak_1_0', 'stealing_1_0', 'object_dropped_accidentally_0', 'E_psych_report_1_0', 'E_camera_1', 'E_camera_seen_stealing_1_0', 'E_object_gone_0']","(1, 1, 0, 1, 0, 1, 1, 1)",0.07947398056736074,1,0.07947398056736074
0.2,"['motive_1_0', 'sneak_1_0', 'stealing_1_0', 'object_dropped_accidentally_0', 'E_psych_report_1_0', 'E_camera_1', 'E_camera_seen_stealing_1_0', 'E_object_gone_0']","(1, 1, 0, 0, 1, 1, 0, 0)",0.0004522615154380867,1,0.0004522615154380867
0.2,"['motive_1_0', 'sneak_1_0', 'stealing_1_0', 'object_dropped_accidentally_0', 'E_psych_report_1_0', 'E_camera_1', 'E_camera_seen_stealing_1_0', 'E_object_gone_0']","(0, 0, 0, 1, 0, 1, 0, 1)",0.07947398056736073,1,0.07947398056736073
0.2,"['motive_1_0', 'sneak_1_0', 'stealing_1_0', 'object_dropped_accidentally_0', 'E_psych_report_1_0', 'E_camera_1', 'E_camera_seen_stealing_1_0', 'E_object_gone_0']","(0, 0, 0, 1, 0, 0, 0, 1)",0.07947398056736071,1,0.07947398056736071
0.2,"['motive_1_0', 'sneak_1_0', 'stealing_1_0', 'object_dropped_accidentally_0', 'E_psych_report_1_0', 'E_camera_1', 'E_camera_seen_stealing_1_0', 'E_object_gone_0']","(0, 0, 0, 0, 0, 1, 0, 0)",0.0004522615154380867,1,0.0004522615154380867
0.2,"['motive_1_0', 'sneak_1_0', 'stealing_1_0', 'object_dropped_accidentally_0', 'E_psych_report_1_0', 'E_camera_1', 'E_camera_seen_stealing_1_0', 'E_object_gone_0']","(0, 0, 0, 0, 0, 0, 0, 0)",0.0004522615154380867,1,0.0004522615154380867
precision,names,state,posterior,accuracy,rmsq
0.25,"['motive_1_0', 'sneak_1_0', 'stealing_1_0', 'object_dropped_accidentally_0', 'E_psych_report_1_0', 'E_camera_1', 'E_camera_seen_stealing_1_0', 'E_object_gone_0']","(1, 1, 1, 0, 1, 1, 1, 1)",0.0634722643134744,0,0.9365277356865256
0.25,"['motive_1_0', 'sneak_1_0', 'stealing_1_0', 'object_dropped_accidentally_0', 'E_psych_report_1_0', 'E_camera_1', 'E_camera_seen_stealing_1_0', 'E_object_gone_0']","(1, 1, 1, 0, 0, 1, 1, 1)",0.06347226431347439,0,0.9365277356865256
0.25,"['motive_1_0', 'sneak_1_0', 'stealing_1_0', 'object_dropped_accidentally_0', 'E_psych_report_1_0', 'E_camera_1', 'E_camera_seen_stealing_1_0', 'E_object_gone_0']","(1, 1, 1, 0, 0, 1, 0, 1)",0.0634722643134744,0,0.9365277356865256
0.25,"['motive_1_0', 'sneak_1_0', 'stealing_1_0', 'object_dropped_accidentally_0', 'E_psych_report_1_0', 'E_camera_1', 'E_camera_seen_stealing_1_0', 'E_object_gone_0']","(1, 1, 1, 0, 0, 0, 0, 1)",0.0634722643134744,0,0.9365277356865256
0.25,"['motive_1_0', 'sneak_1_0', 'stealing_1_0', 'object_dropped_accidentally_0', 'E_psych_report_1_0', 'E_camera_1', 'E_camera_seen_stealing_1_0', 'E_object_gone_0']","(1, 1, 0, 1, 0, 1, 1, 1)",0.0634722643134744,1,0.0634722643134744
0.25,"['motive_1_0', 'sneak_1_0', 'stealing_1_0', 'object_dropped_accidentally_0', 'E_psych_report_1_0', 'E_camera_1', 'E_camera_seen_stealing_1_0', 'E_object_gone_0']","(1, 1, 0, 0, 1, 1, 0, 0)",0.0004683756112096891,1,0.0004683756112096891
0.25,"['motive_1_0', 'sneak_1_0', 'stealing_1_0', 'object_dropped_accidentally_0', 'E_psych_report_1_0', 'E_camera_1', 'E_camera_seen_stealing_1_0', 'E_object_gone_0']","(0, 0, 0, 1, 0, 1, 0, 1)",0.0634722643134744,1,0.0634722643134744
0.25,"['motive_1_0', 'sneak_1_0', 'stealing_1_0', 'object_dropped_accidentally_0', 'E_psych_report_1_0', 'E_camera_1', 'E_camera_seen_stealing_1_0', 'E_object_gone_0']","(0, 0, 0, 1, 0, 0, 0, 1)",0.0634722643134744,1,0.0634722643134744
0.25,"['motive_1_0', 'sneak_1_0', 'stealing_1_0', 'object_dropped_accidentally_0', 'E_psych_report_1_0', 'E_camera_1', 'E_camera_seen_stealing_1_0', 'E_object_gone_0']","(0, 0, 0, 0, 0, 1, 0, 0)",0.0004683756112096891,1,0.0004683756112096891
0.25,"['motive_1_0', 'sneak_1_0', 'stealing_1_0', 'object_dropped_accidentally_0', 'E_psych_report_1_0', 'E_camera_1', 'E_camera_seen_stealing_1_0', 'E_object_gone_0']","(0, 0, 0, 0, 0, 0, 0, 0)",0.0004683756112096891,1,0.0004683756112096891
precision,names,state,posterior,accuracy,rmsq
0.33,"['motive_1_0', 'sneak_1_0', 'stealing_1_0', 'object_dropped_accidentally_0', 'E_psych_report_1_0', 'E_camera_1', 'E_camera_seen_stealing_1_0', 'E_object_gone_0']","(1, 1, 1, 0, 1, 1, 1, 1)",0.04649352504722266,0,0.9535064749527773
0.33,"['motive_1_0', 'sneak_1_0', 'stealing_1_0', 'object_dropped_accidentally_0', 'E_psych_report_1_0', 'E_camera_1', 'E_camera_seen_stealing_1_0', 'E_object_gone_0']","(1, 1, 1, 0, 0, 1, 1, 1)",0.04649352504722267,0,0.9535064749527773
0.33,"['motive_1_0', 'sneak_1_0', 'stealing_1_0', 'object_dropped_accidentally_0', 'E_psych_report_1_0', 'E_camera_1', 'E_camera_seen_stealing_1_0', 'E_object_gone_0']","(1, 1, 1, 0, 0, 1, 0, 1)",0.04649352504722267,0,0.9535064749527773
0.33,"['motive_1_0', 'sneak_1_0', 'stealing_1_0', 'object_dropped_accidentally_0', 'E_psych_report_1_0', 'E_camera_1', 'E_camera_seen_stealing_1_0', 'E_object_gone_0']","(1, 1, 1, 0, 0, 0, 0, 1)",0.04649352504722266,0,0.9535064749527773
0.33,"['motive_1_0', 'sneak_1_0', 'stealing_1_0', 'object_dropped_accidentally_0', 'E_psych_report_1_0', 'E_camera_1', 'E_camera_seen_stealing_1_0', 'E_object_gone_0']","(1, 1, 0, 1, 0, 1, 1, 1)",0.04649352504722266,1,0.04649352504722266
0.33,"['motive_1_0', 'sneak_1_0', 'stealing_1_0', 'object_dropped_accidentally_0', 'E_psych_report_1_0', 'E_camera_1', 'E_camera_seen_stealing_1_0', 'E_object_gone_0']","(1, 1, 0, 0, 1, 1, 0, 0)",0.0004996553613628429,1,0.0004996553613628429
0.33,"['motive_1_0', 'sneak_1_0', 'stealing_1_0', 'object_dropped_accidentally_0', 'E_psych_report_1_0', 'E_camera_1', 'E_camera_seen_stealing_1_0', 'E_object_gone_0']","(0, 0, 0, 1, 0, 1, 0, 1)",0.04649352504722267,1,0.04649352504722267
0.33,"['motive_1_0', 'sneak_1_0', 'stealing_1_0', 'object_dropped_accidentally_0', 'E_psych_report_1_0', 'E_camera_1', 'E_camera_seen_stealing_1_0', 'E_object_gone_0']","(0, 0, 0, 1, 0, 0, 0, 1)",0.04649352504722267,1,0.04649352504722267
0.33,"['motive_1_0', 'sneak_1_0', 'stealing_1_0', 'object_dropped_accidentally_0', 'E_psych_report_1_0', 'E_camera_1', 'E_camera_seen_stealing_1_0', 'E_object_gone_0']","(0, 0, 0, 0, 0, 1, 0, 0)",0.0004996553613628429,1,0.0004996553613628429
0.33,"['motive_1_0', 'sneak_1_0', 'stealing_1_0', 'object_dropped_accidentally_0', 'E_psych_report_1_0', 'E_camera_1', 'E_camera_seen_stealing_1_0', 'E_object_gone_0']","(0, 0, 0, 0, 0, 0, 0, 0)",0.0004996553613628429,1,0.0004996553613628429
precision,names,state,posterior,accuracy,rmsq
0.5,"['motive_1_0', 'sneak_1_0', 'stealing_1_0', 'object_dropped_accidentally_0', 'E_psych_report_1_0', 'E_camera_1', 'E_camera_seen_stealing_1_0', 'E_object_gone_0']","(1, 1, 1, 0, 1, 1, 1, 1)",0.42735498016615353,0,0.5726450198338464
0.5,"['motive_1_0', 'sneak_1_0', 'stealing_1_0', 'object_dropped_accidentally_0', 'E_psych_report_1_0', 'E_camera_1', 'E_camera_seen_stealing_1_0', 'E_object_gone_0']","(1, 1, 1, 0, 0, 1, 1, 1)",0.42735498016615353,0,0.5726450198338464
0.5,"['motive_1_0', 'sneak_1_0', 'stealing_1_0', 'object_dropped_accidentally_0', 'E_psych_report_1_0', 'E_camera_1', 'E_camera_seen_stealing_1_0', 'E_object_gone_0']","(1, 1, 1, 0, 0, 1, 0, 1)",0.42735498016615375,0,0.5726450198338462
0.5,"['motive_1_0', 'sneak_1_0', 'stealing_1_0', 'object_dropped_accidentally_0', 'E_psych_report_1_0', 'E_camera_1', 'E_camera_seen_stealing_1_0', 'E_object_gone_0']","(1, 1, 1, 0, 0, 0, 0, 1)",0.4273549801661532,0,0.5726450198338469
0.5,"['motive_1_0', 'sneak_1_0', 'stealing_1_0', 'object_dropped_accidentally_0', 'E_psych_report_1_0', 'E_camera_1', 'E_camera_seen_stealing_1_0', 'E_object_gone_0']","(1, 1, 0, 1, 0, 1, 1, 1)",0.42735498016615353,1,0.42735498016615353
0.5,"['motive_1_0', 'sneak_1_0', 'stealing_1_0', 'object_dropped_accidentally_0', 'E_psych_report_1_0', 'E_camera_1', 'E_camera_seen_stealing_1_0', 'E_object_gone_0']","(1, 1, 0, 0, 1, 1, 0, 0)",0.0003044191787133478,1,0.0003044191787133478
0.5,"['motive_1_0', 'sneak_1_0', 'stealing_1_0', 'object_dropped_accidentally_0', 'E_psych_report_1_0', 'E_camera_1', 'E_camera_seen_stealing_1_0', 'E_object_gone_0']","(0, 0, 0, 1, 0, 1, 0, 1)",0.42735498016615353,1,0.42735498016615353
0.5,"['motive_1_0', 'sneak_1_0', 'stealing_1_0', 'object_dropped_accidentally_0', 'E_psych_report_1_0', 'E_camera_1', 'E_camera_seen_stealing_1_0', 'E_object_gone_0']","(0, 0, 0, 1, 0, 0, 0, 1)",0.4273549801661532,1,0.4273549801661532
0.5,"['motive_1_0', 'sneak_1_0', 'stealing_1_0', 'object_dropped_accidentally_0', 'E_psych_report_1_0', 'E_camera_1', 'E_camera_seen_stealing_1_0', 'E_object_gone_0']","(0, 0, 0, 0, 0, 1, 0, 0)",0.0003044191787133478,1,0.0003044191787133478
0.5,"['motive_1_0', 'sneak_1_0', 'stealing_1_0', 'object_dropped_accidentally_0', 'E_psych_report_1_0', 'E_camera_1', 'E_camera_seen_stealing_1_0', 'E_object_gone_0']","(0, 0, 0, 0, 0, 0, 0, 0)",0.00030441917871334783,1,0.00030441917871334783
precision,names,state,posterior,accuracy,rmsq
0,"['motive_1_0', 'sneak_1_0', 'stealing_1_0', 'object_dropped_accidentally_0', 'E_psych_report_1_0', 'E_camera_1', 'E_camera_seen_stealing_1_0', 'E_object_gone_0']","(1, 1, 1, 0, 1, 1, 1, 1)",0.10550814110804291,0,0.894491858891957
0,"['motive_1_0', 'sneak_1_0', 'stealing_1_0', 'object_dropped_accidentally_0', 'E_psych_report_1_0', 'E_camera_1', 'E_camera_seen_stealing_1_0', 'E_object_gone_0']","(1, 1, 1, 0, 0, 1, 1, 1)",0.10550814110804291,0,0.894491858891957
0,"['motive_1_0', 'sneak_1_0', 'stealing_1_0', 'object_dropped_accidentally_0', 'E_psych_report_1_0', 'E_camera_1', 'E_camera_seen_stealing_1_0', 'E_object_gone_0']","(1, 1, 1, 0, 0, 1, 0, 1)",0.10550814110804291,0,0.894491858891957
0,"['motive_1_0', 'sneak_1_0', 'stealing_1_0', 'object_dropped_accidentally_0', 'E_psych_report_1_0', 'E_camera_1', 'E_camera_seen_stealing_1_0', 'E_object_gone_0']","(1, 1, 1, 0, 0, 0, 0, 1)",0.1055081411080429,0,0.8944918588919571
0,"['motive_1_0', 'sneak_1_0', 'stealing_1_0', 'object_dropped_accidentally_0', 'E_psych_report_1_0', 'E_camera_1', 'E_camera_seen_stealing_1_0', 'E_object_gone_0']","(1, 1, 0, 0, 0, 1, 0, 0)",0.000925869353279404,1,0.000925869353279404
0,"['motive_1_0', 'sneak_1_0', 'stealing_1_0', 'object_dropped_accidentally_0', 'E_psych_report_1_0', 'E_camera_1', 'E_camera_seen_stealing_1_0', 'E_object_gone_0']","(0, 0, 0, 1, 0, 1, 0, 1)",0.10550814110804291,1,0.10550814110804291
0,"['motive_1_0', 'sneak_1_0', 'stealing_1_0', 'object_dropped_accidentally_0', 'E_psych_report_1_0', 'E_camera_1', 'E_camera_seen_stealing_1_0', 'E_object_gone_0']","(0, 0, 0, 1, 0, 0, 0, 1)",0.10550814110804291,1,0.10550814110804291
0,"['motive_1_0', 'sneak_1_0', 'stealing_1_0', 'object_dropped_accidentally_0', 'E_psych_report_1_0', 'E_camera_1', 'E_camera_seen_stealing_1_0', 'E_object_gone_0']","(0, 0, 0, 0, 0, 1, 0, 0)",0.0009258693532794037,1,0.0009258693532794037
0,"['motive_1_0', 'sneak_1_0', 'stealing_1_0', 'object_dropped_accidentally_0', 'E_psych_report_1_0', 'E_camera_1', 'E_camera_seen_stealing_1_0', 'E_object_gone_0']","(0, 0, 0, 0, 0, 0, 0, 0)",0.0009258693532794038,1,0.0009258693532794038
precision,names,state,posterior,accuracy,rmsq
0.001,"['motive_1_0', 'sneak_1_0', 'stealing_1_0', 'object_dropped_accidentally_0', 'E_psych_report_1_0', 'E_camera_1', 'E_camera_seen_stealing_1_0', 'E_object_gone_0']","(1, 1, 1, 0, 1, 1, 1, 1)",0.1295137198025922,0,0.8704862801974078
0.001,"['motive_1_0', 'sneak_1_0', 'stealing_1_0', 'object_dropped_accidentally_0', 'E_psych_report_1_0', 'E_camera_1', 'E_camera_seen_stealing_1_0', 'E_object_gone_0']","(1, 1, 1, 0, 0, 1, 1, 1)",0.1295137198025921,0,0.8704862801974079
0.001,"['motive_1_0', 'sneak_1_0', 'stealing_1_0', 'object_dropped_accidentally_0', 'E_psych_report_1_0', 'E_camera_1', 'E_camera_seen_stealing_1_0', 'E_object_gone_0']","(1, 1, 1, 0, 0, 1, 0, 1)",0.1295137198025921,0,0.8704862801974079
0.001,"['motive_1_0', 'sneak_1_0', 'stealing_1_0', 'object_dropped_accidentally_0', 'E_psych_report_1_0', 'E_camera_1', 'E_camera_seen_stealing_1_0', 'E_object_gone_0']","(1, 1, 1, 0, 0, 0, 0, 1)",0.1295137198025922,0,0.8704862801974078
0.001,"['motive_1_0', 'sneak_1_0', 'stealing_1_0', 'object_dropped_accidentally_0', 'E_psych_report_1_0', 'E_camera_1', 'E_camera_seen_stealing_1_0', 'E_object_gone_0']","(1, 1, 0, 0, 0, 1, 0, 0)",0.0013919898638381496,1,0.0013919898638381496
0.001,"['motive_1_0', 'sneak_1_0', 'stealing_1_0', 'object_dropped_accidentally_0', 'E_psych_report_1_0', 'E_camera_1', 'E_camera_seen_stealing_1_0', 'E_object_gone_0']","(0, 0, 0, 1, 0, 1, 0, 1)",0.1295137198025921,1,0.1295137198025921
0.001,"['motive_1_0', 'sneak_1_0', 'stealing_1_0', 'object_dropped_accidentally_0', 'E_psych_report_1_0', 'E_camera_1', 'E_camera_seen_stealing_1_0', 'E_object_gone_0']","(0, 0, 0, 1, 0, 0, 0, 1)",0.1295137198025922,1,0.1295137198025922
0.001,"['motive_1_0', 'sneak_1_0', 'stealing_1_0', 'object_dropped_accidentally_0', 'E_psych_report_1_0', 'E_camera_1', 'E_camera_seen_stealing_1_0', 'E_object_gone_0']","(0, 0, 0, 0, 0, 1, 0, 0)",0.0013919898638381492,1,0.0013919898638381492
0.001,"['motive_1_0', 'sneak_1_0', 'stealing_1_0', 'object_dropped_accidentally_0', 'E_psych_report_1_0', 'E_camera_1', 'E_camera_seen_stealing_1_0', 'E_object_gone_0']","(0, 0, 0, 0, 0, 0, 0, 0)",0.0013919898638381496,1,0.0013919898638381496
precision,names,state,posterior,accuracy,rmsq
0.01,"['motive_1_0', 'sneak_1_0', 'stealing_1_0', 'object_dropped_accidentally_0', 'E_psych_report_1_0', 'E_camera_1', 'E_camera_seen_stealing_1_0', 'E_object_gone_0']","(1, 1, 1, 0, 1, 1, 1, 1)",0.11378202914547204,0,0.8862179708545279
0.01,"['motive_1_0', 'sneak_1_0', 'stealing_1_0', 'object_dropped_accidentally_0', 'E_psych_report_1_0', 'E_camera_1', 'E_camera_seen_stealing_1_0', 'E_object_gone_0']","(1, 1, 1, 0, 0, 1, 1, 1)",0.11378202914547204,0,0.8862179708545279
0.01,"['motive_1_0', 'sneak_1_0', 'stealing_1_0', 'object_dropped_accidentally_0', 'E_psych_report_1_0', 'E_camera_1', 'E_camera_seen_stealing_1_0', 'E_object_gone_0']","(1, 1, 1, 0, 0, 1, 0, 1)",0.113782029145472,0,0.886217970854528
0.01,"['motive_1_0', 'sneak_1_0', 'stealing_1_0', 'object_dropped_accidentally_0', 'E_psych_report_1_0', 'E_camera_1', 'E_camera_seen_stealing_1_0', 'E_object_gone_0']","(1, 1, 1, 0, 0, 0, 0, 1)",0.113782029145472,0,0.886217970854528
0.01,"['motive_1_0', 'sneak_1_0', 'stealing_1_0', 'object_dropped_accidentally_0', 'E_psych_report_1_0', 'E_camera_1', 'E_camera_seen_stealing_1_0', 'E_object_gone_0']","(1, 1, 0, 0, 0, 1, 0, 0)",0.0012050305993609018,1,0.0012050305993609018
0.01,"['motive_1_0', 'sneak_1_0', 'stealing_1_0', 'object_dropped_accidentally_0', 'E_psych_report_1_0', 'E_camera_1', 'E_camera_seen_stealing_1_0', 'E_object_gone_0']","(0, 0, 0, 1, 0, 1, 0, 1)",0.11378202914547204,1,0.11378202914547204
0.01,"['motive_1_0', 'sneak_1_0', 'stealing_1_0', 'object_dropped_accidentally_0', 'E_psych_report_1_0', 'E_camera_1', 'E_camera_seen_stealing_1_0', 'E_object_gone_0']","(0, 0, 0, 1, 0, 0, 0, 1)",0.11378202914547204,1,0.11378202914547204
0.01,"['motive_1_0', 'sneak_1_0', 'stealing_1_0', 'object_dropped_accidentally_0', 'E_psych_report_1_0', 'E_camera_1', 'E_camera_seen_stealing_1_0', 'E_object_gone_0']","(0, 0, 0, 0, 0, 1, 0, 0)",0.0012050305993609018,1,0.0012050305993609018
0.01,"['motive_1_0', 'sneak_1_0', 'stealing_1_0', 'object_dropped_accidentally_0', 'E_psych_report_1_0', 'E_camera_1', 'E_camera_seen_stealing_1_0', 'E_object_gone_0']","(0, 0, 0, 0, 0, 0, 0, 0)",0.0012050305993609018,1,0.0012050305993609018
precision,names,state,posterior,accuracy,rmsq
0.025,"['motive_1_0', 'sneak_1_0', 'stealing_1_0', 'object_dropped_accidentally_0', 'E_psych_report_1_0', 'E_camera_1', 'E_camera_seen_stealing_1_0', 'E_object_gone_0']","(1, 1, 1, 0, 1, 1, 1, 1)",0.13128468562977888,0,0.8687153143702211
0.025,"['motive_1_0', 'sneak_1_0', 'stealing_1_0', 'object_dropped_accidentally_0', 'E_psych_report_1_0', 'E_camera_1', 'E_camera_seen_stealing_1_0', 'E_object_gone_0']","(1, 1, 1, 0, 0, 1, 1, 1)",0.13128468562977888,0,0.8687153143702211
0.025,"['motive_1_0', 'sneak_1_0', 'stealing_1_0', 'object_dropped_accidentally_0', 'E_psych_report_1_0', 'E_camera_1', 'E_camera_seen_stealing_1_0', 'E_object_gone_0']","(1, 1, 1, 0, 0, 1, 0, 1)",0.13128468562977913,0,0.8687153143702209
0.025,"['motive_1_0', 'sneak_1_0', 'stealing_1_0', 'object_dropped_accidentally_0', 'E_psych_report_1_0', 'E_camera_1', 'E_camera_seen_stealing_1_0', 'E_object_gone_0']","(1, 1, 1, 0, 0, 0, 0, 1)",0.13128468562977888,0,0.8687153143702211
0.025,"['motive_1_0', 'sneak_1_0', 'stealing_1_0', 'object_dropped_accidentally_0', 'E_psych_report_1_0', 'E_camera_1', 'E_camera_seen_stealing_1_0', 'E_object_gone_0']","(1, 1, 0, 0, 0, 1, 0, 0)",0.001728313074625056,1,0.001728313074625056
0.025,"['motive_1_0', 'sneak_1_0', 'stealing_1_0', 'object_dropped_accidentally_0', 'E_psych_report_1_0', 'E_camera_1', 'E_camera_seen_stealing_1_0', 'E_object_gone_0']","(0, 0, 0, 1, 0, 1, 0, 1)",0.13128468562977913,1,0.13128468562977913
0.025,"['motive_1_0', 'sneak_1_0', 'stealing_1_0', 'object_dropped_accidentally_0', 'E_psych_report_1_0', 'E_camera_1', 'E_camera_seen_stealing_1_0', 'E_object_gone_0']","(0, 0, 0, 1, 0, 0, 0, 1)",0.13128468562977916,1,0.13128468562977916
0.025,"['motive_1_0', 'sneak_1_0', 'stealing_1_0', 'object_dropped_accidentally_0', 'E_psych_report_1_0', 'E_camera_1', 'E_camera_seen_stealing_1_0', 'E_object_gone_0']","(0, 0, 0, 0, 0, 1, 0, 0)",0.0017283130746250561,1,0.0017283130746250561
0.025,"['motive_1_0', 'sneak_1_0', 'stealing_1_0', 'object_dropped_accidentally_0', 'E_psych_report_1_0', 'E_camera_1', 'E_camera_seen_stealing_1_0', 'E_object_gone_0']","(0, 0, 0, 0, 0, 0, 0, 0)",0.0017283130746250561,1,0.0017283130746250561
precision,names,state,posterior,accuracy,rmsq
0.05,"['motive_1_0', 'sneak_1_0', 'stealing_1_0', 'object_dropped_accidentally_0', 'E_psych_report_1_0', 'E_camera_1', 'E_camera_seen_stealing_1_0', 'E_object_gone_0']","(1, 1, 1, 0, 1, 1, 1, 1)",0.07453674261577664,0,0.9254632573842234
0.05,"['motive_1_0', 'sneak_1_0', 'stealing_1_0', 'object_dropped_accidentally_0', 'E_psych_report_1_0', 'E_camera_1', 'E_camera_seen_stealing_1_0', 'E_object_gone_0']","(1, 1, 1, 0, 0, 1, 1, 1)",0.07453674261577664,0,0.9254632573842234
0.05,"['motive_1_0', 'sneak_1_0', 'stealing_1_0', 'object_dropped_accidentally_0', 'E_psych_report_1_0', 'E_camera_1', 'E_camera_seen_stealing_1_0', 'E_object_gone_0']","(1, 1, 1, 0, 0, 1, 0, 1)",0.07453674261577664,0,0.9254632573842234
0.05,"['motive_1_0', 'sneak_1_0', 'stealing_1_0', 'object_dropped_accidentally_0', 'E_psych_report_1_0', 'E_camera_1', 'E_camera_seen_stealing_1_0', 'E_object_gone_0']","(1, 1, 1, 0, 0, 0, 0, 1)",0.07453674261577664,0,0.9254632573842234
0.05,"['motive_1_0', 'sneak_1_0', 'stealing_1_0', 'object_dropped_accidentally_0', 'E_psych_report_1_0', 'E_camera_1', 'E_camera_seen_stealing_1_0', 'E_object_gone_0']","(1, 1, 0, 0, 0, 1, 0, 0)",0.0013084337084434937,1,0.0013084337084434937
0.05,"['motive_1_0', 'sneak_1_0', 'stealing_1_0', 'object_dropped_accidentally_0', 'E_psych_report_1_0', 'E_camera_1', 'E_camera_seen_stealing_1_0', 'E_object_gone_0']","(0, 0, 0, 1, 0, 1, 0, 1)",0.07453674261577659,1,0.07453674261577659
0.05,"['motive_1_0', 'sneak_1_0', 'stealing_1_0', 'object_dropped_accidentally_0', 'E_psych_report_1_0', 'E_camera_1', 'E_camera_seen_stealing_1_0', 'E_object_gone_0']","(0, 0, 0, 1, 0, 0, 0, 1)",0.07453674261577664,1,0.07453674261577664
0.05,"['motive_1_0', 'sneak_1_0', 'stealing_1_0', 'object_dropped_accidentally_0', 'E_psych_report_1_0', 'E_camera_1', 'E_camera_seen_stealing_1_0', 'E_object_gone_0']","(0, 0, 0, 0, 0, 1, 0, 0)",0.001308433708443494,1,0.001308433708443494
